"Date(UTC)","UnixTimeStamp","Value"
"12/10/2015","1449705600","27477.34375"
"12/11/2015","1449792000","27022.8125"
"12/12/2015","1449878400","27206.5625"
"12/13/2015","1449964800","27907.34375"
"12/14/2015","1450051200","26708.59375"
"12/15/2015","1450137600","27014.53125"
"12/16/2015","1450224000","26457.34375"
"12/17/2015","1450310400","26883.125"
"12/18/2015","1450396800","26671.5625"
"12/19/2015","1450483200","26694.53125"
"12/20/2015","1450569600","26436.09375"
"12/21/2015","1450656000","26457.8125"
"12/22/2015","1450742400","27374.375"
"12/23/2015","1450828800","27399.375"
"12/24/2015","1450915200","26686.5625"
"12/25/2015","1451001600","26803.59375"
"12/26/2015","1451088000","26560.15625"
"12/27/2015","1451174400","26853.75"
"12/28/2015","1451260800","27057.96875"
"12/29/2015","1451347200","26661.09375"
"12/30/2015","1451433600","26736.25"
"12/31/2015","1451520000","26912.03125"
"1/1/2016","1451606400","26066.5625"
"1/2/2016","1451692800","27383.90625"
"1/3/2016","1451779200","27675.78125"
"1/4/2016","1451865600","27420.625"
"1/5/2016","1451952000","27839.21875"
"1/6/2016","1452038400","27625.46875"
"1/7/2016","1452124800","27022.1875"
"1/8/2016","1452211200","27996.71875"
"1/9/2016","1452297600","27595.78125"
"1/10/2016","1452384000","27287.96875"
"1/11/2016","1452470400","27005.15625"
"1/12/2016","1452556800","25900.78125"
"1/13/2016","1452643200","26535.3125"
"1/14/2016","1452729600","26919.21875"
"1/15/2016","1452816000","26797.34375"
"1/16/2016","1452902400","26523.125"
"1/17/2016","1452988800","26599.84375"
"1/18/2016","1453075200","26620.15625"
"1/19/2016","1453161600","26092.8125"
"1/20/2016","1453248000","26542.5"
"1/21/2016","1453334400","25919.21875"
"1/22/2016","1453420800","26255"
"1/23/2016","1453507200","25769.6875"
"1/24/2016","1453593600","27242.96875"
"1/25/2016","1453680000","25697.03125"
"1/26/2016","1453766400","26989.21875"
"1/27/2016","1453852800","26100.78125"
"1/28/2016","1453939200","26564.6875"
"1/29/2016","1454025600","26160.46875"
"1/30/2016","1454112000","26193.125"
"1/31/2016","1454198400","25681.875"
"2/1/2016","1454284800","26431.25"
"2/2/2016","1454371200","25868.4375"
"2/3/2016","1454457600","27297.96875"
"2/4/2016","1454544000","26562.34375"
"2/5/2016","1454630400","26558.59375"
"2/6/2016","1454716800","26345.78125"
"2/7/2016","1454803200","26684.6875"
"2/8/2016","1454889600","26655"
"2/9/2016","1454976000","26471.09375"
"2/10/2016","1455062400","26161.25"
"2/11/2016","1455148800","26477.8125"
"2/12/2016","1455235200","26502.03125"
"2/13/2016","1455321600","26881.5625"
"2/14/2016","1455408000","26329.0625"
"2/15/2016","1455494400","26225.3125"
"2/16/2016","1455580800","26445.78125"
"2/17/2016","1455667200","25672.03125"
"2/18/2016","1455753600","26214.84375"
"2/19/2016","1455840000","26655.46875"
"2/20/2016","1455926400","26560.78125"
"2/21/2016","1456012800","26536.5625"
"2/22/2016","1456099200","26757.8125"
"2/23/2016","1456185600","26170"
"2/24/2016","1456272000","26426.875"
"2/25/2016","1456358400","26823.75"
"2/26/2016","1456444800","26654.0625"
"2/27/2016","1456531200","26199.84375"
"2/28/2016","1456617600","26422.03125"
"2/29/2016","1456704000","25229.53125"
"3/1/2016","1456790400","26481.09375"
"3/2/2016","1456876800","26644.21875"
"3/3/2016","1456963200","26111.25"
"3/4/2016","1457049600","25885.3125"
"3/5/2016","1457136000","26582.1875"
"3/6/2016","1457222400","25399.6875"
"3/7/2016","1457308800","25985.46875"
"3/8/2016","1457395200","25823.125"
"3/9/2016","1457481600","25743.28125"
"3/10/2016","1457568000","26627.5"
"3/11/2016","1457654400","26302.5"
"3/12/2016","1457740800","26370.15625"
"3/13/2016","1457827200","27250.46875"
"3/14/2016","1457913600","26407.96875"
"3/15/2016","1458000000","31223.59375"
"3/16/2016","1458086400","31490.15625"
"3/17/2016","1458172800","32024.53125"
"3/18/2016","1458259200","31287.1875"
"3/19/2016","1458345600","32078.4375"
"3/20/2016","1458432000","31595.15625"
"3/21/2016","1458518400","31382.96875"
"3/22/2016","1458604800","31711.875"
"3/23/2016","1458691200","31294.0625"
"3/24/2016","1458777600","32071.09375"
"3/25/2016","1458864000","31889.84375"
"3/26/2016","1458950400","31935.3125"
"3/27/2016","1459036800","31630.78125"
"3/28/2016","1459123200","31306.5625"
"3/29/2016","1459209600","31437.8125"
"3/30/2016","1459296000","31700.46875"
"3/31/2016","1459382400","31388.90625"
"4/1/2016","1459468800","31884.6875"
"4/2/2016","1459555200","31081.25"
"4/3/2016","1459641600","31729.6875"
"4/4/2016","1459728000","31953.125"
"4/5/2016","1459814400","31574.84375"
"4/6/2016","1459900800","31262.65625"
"4/7/2016","1459987200","31167.34375"
"4/8/2016","1460073600","31914.375"
"4/9/2016","1460160000","30913.59375"
"4/10/2016","1460246400","31781.71875"
"4/11/2016","1460332800","30966.5625"
"4/12/2016","1460419200","31382.8125"
"4/13/2016","1460505600","31486.09375"
"4/14/2016","1460592000","31401.09375"
"4/15/2016","1460678400","31733.4375"
"4/16/2016","1460764800","31531.25"
"4/17/2016","1460851200","31503.125"
"4/18/2016","1460937600","31859.53125"
"4/19/2016","1461024000","31326.5625"
"4/20/2016","1461110400","31831.40625"
"4/21/2016","1461196800","31373.90625"
"4/22/2016","1461283200","31576.71875"
"4/23/2016","1461369600","31693.59375"
"4/24/2016","1461456000","31495"
"4/25/2016","1461542400","32137.03125"
"4/26/2016","1461628800","31287.8125"
"4/27/2016","1461715200","31875"
"4/28/2016","1461801600","31682.5"
"4/29/2016","1461888000","31683.59375"
"4/30/2016","1461974400","31891.71875"
"5/1/2016","1462060800","31012.8125"
"5/2/2016","1462147200","31911.5625"
"5/3/2016","1462233600","31791.25"
"5/4/2016","1462320000","31458.75"
"5/5/2016","1462406400","31780"
"5/6/2016","1462492800","31737.65625"
"5/7/2016","1462579200","31573.125"
"5/8/2016","1462665600","31849.21875"
"5/9/2016","1462752000","31801.40625"
"5/10/2016","1462838400","31700.9375"
"5/11/2016","1462924800","31253.125"
"5/12/2016","1463011200","32257.03125"
"5/13/2016","1463097600","32196.71875"
"5/14/2016","1463184000","31667.8125"
"5/15/2016","1463270400","31808.59375"
"5/16/2016","1463356800","31511.5625"
"5/17/2016","1463443200","32192.1875"
"5/18/2016","1463529600","32404.375"
"5/19/2016","1463616000","31903.59375"
"5/20/2016","1463702400","32089.6875"
"5/21/2016","1463788800","31839.53125"
"5/22/2016","1463875200","32256.25"
"5/23/2016","1463961600","32080.625"
"5/24/2016","1464048000","32003.28125"
"5/25/2016","1464134400","32357.03125"
"5/26/2016","1464220800","32044.375"
"5/27/2016","1464307200","32321.71875"
"5/28/2016","1464393600","32318.59375"
"5/29/2016","1464480000","31972.34375"
"5/30/2016","1464566400","32004.0625"
"5/31/2016","1464652800","31532.96875"
"6/1/2016","1464739200","32144.21875"
"6/2/2016","1464825600","32182.1875"
"6/3/2016","1464912000","32272.1875"
"6/4/2016","1464998400","32141.5625"
"6/5/2016","1465084800","31583.125"
"6/6/2016","1465171200","32371.875"
"6/7/2016","1465257600","31945.9375"
"6/8/2016","1465344000","32302.96875"
"6/9/2016","1465430400","32225.9375"
"6/10/2016","1465516800","31164.21875"
"6/11/2016","1465603200","32375.46875"
"6/12/2016","1465689600","32216.875"
"6/13/2016","1465776000","32224.21875"
"6/14/2016","1465862400","32145.46875"
"6/15/2016","1465948800","31867.03125"
"6/16/2016","1466035200","31877.65625"
"6/17/2016","1466121600","33416.40625"
"6/18/2016","1466208000","34387.1875"
"6/19/2016","1466294400","33195.46875"
"6/20/2016","1466380800","31714.84375"
"6/21/2016","1466467200","31988.4375"
"6/22/2016","1466553600","32670.625"
"6/23/2016","1466640000","31848.125"
"6/24/2016","1466726400","32171.875"
"6/25/2016","1466812800","31685.9375"
"6/26/2016","1466899200","32314.6875"
"6/27/2016","1466985600","32094.84375"
"6/28/2016","1467072000","32161.40625"
"6/29/2016","1467158400","31870"
"6/30/2016","1467244800","31986.09375"
"7/1/2016","1467331200","32618.28125"
"7/2/2016","1467417600","31916.5625"
"7/3/2016","1467504000","32039.6875"
"7/4/2016","1467590400","32140.9375"
"7/5/2016","1467676800","31577.8125"
"7/6/2016","1467763200","32354.84375"
"7/7/2016","1467849600","31895.9375"
"7/8/2016","1467936000","31949.53125"
"7/9/2016","1468022400","32798.125"
"7/10/2016","1468108800","31965.46875"
"7/11/2016","1468195200","31985.3125"
"7/12/2016","1468281600","31761.09375"
"7/13/2016","1468368000","32158.59375"
"7/14/2016","1468454400","31810.78125"
"7/15/2016","1468540800","31884.6875"
"7/16/2016","1468627200","32170.46875"
"7/17/2016","1468713600","31777.34375"
"7/18/2016","1468800000","32498.125"
"7/19/2016","1468886400","31773.90625"
"7/20/2016","1468972800","31914.84375"
"7/21/2016","1469059200","32783.75"
"7/22/2016","1469145600","31690.625"
"7/23/2016","1469232000","32395"
"7/24/2016","1469318400","31476.25"
"7/25/2016","1469404800","31991.5625"
"7/26/2016","1469491200","30777.5"
"7/27/2016","1469577600","32937.8125"
"7/28/2016","1469664000","32354.21875"
"7/29/2016","1469750400","31939.375"
"7/30/2016","1469836800","31641.71875"
"7/31/2016","1469923200","32219.53125"
"8/1/2016","1470009600","31594.375"
"8/2/2016","1470096000","31355.15625"
"8/3/2016","1470182400","31707.65625"
"8/4/2016","1470268800","32852.8125"
"8/5/2016","1470355200","32232.03125"
"8/6/2016","1470441600","31589.84375"
"8/7/2016","1470528000","32291.09375"
"8/8/2016","1470614400","32175.9375"
"8/9/2016","1470700800","32666.40625"
"8/10/2016","1470787200","32162.96875"
"8/11/2016","1470873600","32204.84375"
"8/12/2016","1470960000","32103.28125"
"8/13/2016","1471046400","31998.90625"
"8/14/2016","1471132800","31968.90625"
"8/15/2016","1471219200","32328.90625"
"8/16/2016","1471305600","32037.1875"
"8/17/2016","1471392000","31994.53125"
"8/18/2016","1471478400","32789.0625"
"8/19/2016","1471564800","31841.40625"
"8/20/2016","1471651200","32235.625"
"8/21/2016","1471737600","32692.34375"
"8/22/2016","1471824000","32292.8125"
"8/23/2016","1471910400","32183.90625"
"8/24/2016","1471996800","32273.4375"
"8/25/2016","1472083200","32135.625"
"8/26/2016","1472169600","31871.40625"
"8/27/2016","1472256000","32306.40625"
"8/28/2016","1472342400","32027.96875"
"8/29/2016","1472428800","31926.40625"
"8/30/2016","1472515200","31874.84375"
"8/31/2016","1472601600","32134.53125"
"9/1/2016","1472688000","31744.6875"
"9/2/2016","1472774400","32384.0625"
"9/3/2016","1472860800","31495.9375"
"9/4/2016","1472947200","31864.0625"
"9/5/2016","1473033600","32189.6875"
"9/6/2016","1473120000","31681.40625"
"9/7/2016","1473206400","32267.8125"
"9/8/2016","1473292800","31908.59375"
"9/9/2016","1473379200","32216.875"
"9/10/2016","1473465600","31830.625"
"9/11/2016","1473552000","32352.96875"
"9/12/2016","1473638400","32237.03125"
"9/13/2016","1473724800","31904.84375"
"9/14/2016","1473811200","32528.75"
"9/15/2016","1473897600","32182.8125"
"9/16/2016","1473984000","32239.0625"
"9/17/2016","1474070400","32155"
"9/18/2016","1474156800","29573.90625"
"9/19/2016","1474243200","34276.875"
"9/20/2016","1474329600","32492.5"
"9/21/2016","1474416000","32083.75"
"9/22/2016","1474502400","31605.625"
"9/23/2016","1474588800","34280"
"9/24/2016","1474675200","33324.84375"
"9/25/2016","1474761600","34390.46875"
"9/26/2016","1474848000","32130.78125"
"9/27/2016","1474934400","35284.375"
"9/28/2016","1475020800","32403.4375"
"9/29/2016","1475107200","32313.4375"
"9/30/2016","1475193600","31623.28125"
"10/1/2016","1475280000","34478.59375"
"10/2/2016","1475366400","35760.78125"
"10/3/2016","1475452800","33274.53125"
"10/4/2016","1475539200","32051.40625"
"10/5/2016","1475625600","33081.5625"
"10/6/2016","1475712000","32841.875"
"10/7/2016","1475798400","36551.875"
"10/8/2016","1475884800","36094.6875"
"10/9/2016","1475971200","33425.625"
"10/10/2016","1476057600","33130.9375"
"10/11/2016","1476144000","32479.53125"
"10/12/2016","1476230400","33092.65625"
"10/13/2016","1476316800","34826.25"
"10/14/2016","1476403200","32913.75"
"10/15/2016","1476489600","32207.1875"
"10/16/2016","1476576000","32930.3125"
"10/17/2016","1476662400","32377.8125"
"10/18/2016","1476748800","33320.3125"
"10/19/2016","1476835200","33149.6875"
"10/20/2016","1476921600","34529.0625"
"10/21/2016","1477008000","32126.875"
"10/22/2016","1477094400","31702.65625"
"10/23/2016","1477180800","31331.875"
"10/24/2016","1477267200","32061.875"
"10/25/2016","1477353600","31664.53125"
"10/26/2016","1477440000","31956.875"
"10/27/2016","1477526400","31445"
"10/28/2016","1477612800","31079.0625"
"10/29/2016","1477699200","29629.53125"
"10/30/2016","1477785600","31960.46875"
"10/31/2016","1477872000","32021.25"
"11/1/2016","1477958400","30498.4375"
"11/2/2016","1478044800","31142.03125"
"11/3/2016","1478131200","31215.9375"
"11/4/2016","1478217600","30923.59375"
"11/5/2016","1478304000","31424.53125"
"11/6/2016","1478390400","31800.15625"
"11/7/2016","1478476800","33259.0625"
"11/8/2016","1478563200","32327.1875"
"11/9/2016","1478649600","31002.34375"
"11/10/2016","1478736000","31210.78125"
"11/11/2016","1478822400","31339.375"
"11/12/2016","1478908800","31950"
"11/13/2016","1478995200","32424.21875"
"11/14/2016","1479081600","31884.21875"
"11/15/2016","1479168000","31437.03125"
"11/16/2016","1479254400","31581.40625"
"11/17/2016","1479340800","30808.59375"
"11/18/2016","1479427200","33100.78125"
"11/19/2016","1479513600","32331.09375"
"11/20/2016","1479600000","32460.15625"
"11/21/2016","1479686400","31811.5625"
"11/22/2016","1479772800","31177.5"
"11/23/2016","1479859200","32625.625"
"11/24/2016","1479945600","32397.65625"
"11/25/2016","1480032000","33434.84375"
"11/26/2016","1480118400","32495.9375"
"11/27/2016","1480204800","33711.09375"
"11/28/2016","1480291200","33939.84375"
"11/29/2016","1480377600","32971.09375"
"11/30/2016","1480464000","31840"
"12/1/2016","1480550400","31748.28125"
"12/2/2016","1480636800","31796.40625"
"12/3/2016","1480723200","32116.40625"
"12/4/2016","1480809600","31172.5"
"12/5/2016","1480896000","31234.6875"
"12/6/2016","1480982400","31975.625"
"12/7/2016","1481068800","31710.625"
"12/8/2016","1481155200","32094.0625"
"12/9/2016","1481241600","31660.625"
"12/10/2016","1481328000","31676.40625"
"12/11/2016","1481414400","31782.03125"
"12/12/2016","1481500800","31339.375"
"12/13/2016","1481587200","31810"
"12/14/2016","1481673600","31850.46875"
"12/15/2016","1481760000","31367.8125"
"12/16/2016","1481846400","31756.40625"
"12/17/2016","1481932800","31962.34375"
"12/18/2016","1482019200","31892.5"
"12/19/2016","1482105600","31470.46875"
"12/20/2016","1482192000","31668.90625"
"12/21/2016","1482278400","31592.96875"
"12/22/2016","1482364800","31074.0625"
"12/23/2016","1482451200","31117.34375"
"12/24/2016","1482537600","31326.875"
"12/25/2016","1482624000","32008.4375"
"12/26/2016","1482710400","31644.6875"
"12/27/2016","1482796800","31226.5625"
"12/28/2016","1482883200","31571.40625"
"12/29/2016","1482969600","31818.75"
"12/30/2016","1483056000","31681.5625"
"12/31/2016","1483142400","31228.125"
"1/1/2017","1483228800","31748.28125"
"1/2/2017","1483315200","31530.78125"
"1/3/2017","1483401600","31523.28125"
"1/4/2017","1483488000","32099.53125"
"1/5/2017","1483574400","31817.03125"
"1/6/2017","1483660800","31359.53125"
"1/7/2017","1483747200","31895"
"1/8/2017","1483833600","31684.375"
"1/9/2017","1483920000","31750.3125"
"1/10/2017","1484006400","31349.375"
"1/11/2017","1484092800","31522.96875"
"1/12/2017","1484179200","31556.71875"
"1/13/2017","1484265600","31730.3125"
"1/14/2017","1484352000","31478.125"
"1/15/2017","1484438400","31702.03125"
"1/16/2017","1484524800","31540.3125"
"1/17/2017","1484611200","31296.09375"
"1/18/2017","1484697600","31607.96875"
"1/19/2017","1484784000","32121.09375"
"1/20/2017","1484870400","31121.09375"
"1/21/2017","1484956800","31523.75"
"1/22/2017","1485043200","31577.8125"
"1/23/2017","1485129600","31498.4375"
"1/24/2017","1485216000","31420.46875"
"1/25/2017","1485302400","31423.59375"
"1/26/2017","1485388800","31784.6875"
"1/27/2017","1485475200","31114.84375"
"1/28/2017","1485561600","31527.96875"
"1/29/2017","1485648000","31133.125"
"1/30/2017","1485734400","31915.3125"
"1/31/2017","1485820800","31413.90625"
"2/1/2017","1485907200","31332.1875"
"2/2/2017","1485993600","31414.84375"
"2/3/2017","1486080000","31273.28125"
"2/4/2017","1486166400","31760.78125"
"2/5/2017","1486252800","31601.5625"
"2/6/2017","1486339200","31623.59375"
"2/7/2017","1486425600","31491.40625"
"2/8/2017","1486512000","31707.96875"
"2/9/2017","1486598400","31427.1875"
"2/10/2017","1486684800","31496.40625"
"2/11/2017","1486771200","31589.84375"
"2/12/2017","1486857600","31569.6875"
"2/13/2017","1486944000","31734.0625"
"2/14/2017","1487030400","31470.9375"
"2/15/2017","1487116800","31721.40625"
"2/16/2017","1487203200","31539.84375"
"2/17/2017","1487289600","31327.8125"
"2/18/2017","1487376000","31211.71875"
"2/19/2017","1487462400","31267.1875"
"2/20/2017","1487548800","31387.8125"
"2/21/2017","1487635200","31416.875"
"2/22/2017","1487721600","30987.34375"
"2/23/2017","1487808000","31229.53125"
"2/24/2017","1487894400","31263.59375"
"2/25/2017","1487980800","31553.90625"
"2/26/2017","1488067200","31820.15625"
"2/27/2017","1488153600","31246.40625"
"2/28/2017","1488240000","31856.09375"
"3/1/2017","1488326400","31144.84375"
"3/2/2017","1488412800","31630.9375"
"3/3/2017","1488499200","31298.90625"
"3/4/2017","1488585600","31172.65625"
"3/5/2017","1488672000","31561.875"
"3/6/2017","1488758400","31153.125"
"3/7/2017","1488844800","31068.75"
"3/8/2017","1488931200","31325.9375"
"3/9/2017","1489017600","30809.53125"
"3/10/2017","1489104000","31027.03125"
"3/11/2017","1489190400","31235.46875"
"3/12/2017","1489276800","30849.53125"
"3/13/2017","1489363200","31613.75"
"3/14/2017","1489449600","31214.84375"
"3/15/2017","1489536000","31377.65625"
"3/16/2017","1489622400","31427.96875"
"3/17/2017","1489708800","31841.875"
"3/18/2017","1489795200","31482.34375"
"3/19/2017","1489881600","30994.53125"
"3/20/2017","1489968000","31670.3125"
"3/21/2017","1490054400","31016.40625"
"3/22/2017","1490140800","31372.34375"
"3/23/2017","1490227200","30980.9375"
"3/24/2017","1490313600","30840.9375"
"3/25/2017","1490400000","31062.8125"
"3/26/2017","1490486400","31175.46875"
"3/27/2017","1490572800","31002.1875"
"3/28/2017","1490659200","30555.46875"
"3/29/2017","1490745600","31268.28125"
"3/30/2017","1490832000","30819.84375"
"3/31/2017","1490918400","31208.28125"
"4/1/2017","1491004800","30850.9375"
"4/2/2017","1491091200","30440.78125"
"4/3/2017","1491177600","31186.25"
"4/4/2017","1491264000","31055.3125"
"4/5/2017","1491350400","31235.3125"
"4/6/2017","1491436800","30724.375"
"4/7/2017","1491523200","31074.53125"
"4/8/2017","1491609600","30915.625"
"4/9/2017","1491696000","30242.03125"
"4/10/2017","1491782400","30037.1875"
"4/11/2017","1491868800","30450.46875"
"4/12/2017","1491955200","30217.03125"
"4/13/2017","1492041600","30339.84375"
"4/14/2017","1492128000","30989.6875"
"4/15/2017","1492214400","29998.125"
"4/16/2017","1492300800","30507.1875"
"4/17/2017","1492387200","30647.5"
"4/18/2017","1492473600","30516.71875"
"4/19/2017","1492560000","29612.1875"
"4/20/2017","1492646400","30422.1875"
"4/21/2017","1492732800","30477.34375"
"4/22/2017","1492819200","29990.3125"
"4/23/2017","1492905600","30491.25"
"4/24/2017","1492992000","29785.46875"
"4/25/2017","1493078400","30757.8125"
"4/26/2017","1493164800","29332.1875"
"4/27/2017","1493251200","29330"
"4/28/2017","1493337600","29682.03125"
"4/29/2017","1493424000","29217.65625"
"4/30/2017","1493510400","29368.59375"
"5/1/2017","1493596800","29357.5"
"5/2/2017","1493683200","29436.40625"
"5/3/2017","1493769600","29552.65625"
"5/4/2017","1493856000","29426.5625"
"5/5/2017","1493942400","29698.90625"
"5/6/2017","1494028800","29703.4375"
"5/7/2017","1494115200","29880.15625"
"5/8/2017","1494201600","29425.9375"
"5/9/2017","1494288000","29755"
"5/10/2017","1494374400","29614.84375"
"5/11/2017","1494460800","29734.53125"
"5/12/2017","1494547200","29889.6875"
"5/13/2017","1494633600","29253.28125"
"5/14/2017","1494720000","28217.5"
"5/15/2017","1494806400","28462.34375"
"5/16/2017","1494892800","28717.96875"
"5/17/2017","1494979200","27898.90625"
"5/18/2017","1495065600","28480.78125"
"5/19/2017","1495152000","28381.25"
"5/20/2017","1495238400","28652.03125"
"5/21/2017","1495324800","28654.0625"
"5/22/2017","1495411200","28769.21875"
"5/23/2017","1495497600","28576.09375"
"5/24/2017","1495584000","28644.375"
"5/25/2017","1495670400","28835.15625"
"5/26/2017","1495756800","28967.5"
"5/27/2017","1495843200","28771.71875"
"5/28/2017","1495929600","28823.28125"
"5/29/2017","1496016000","29537.34375"
"5/30/2017","1496102400","29819.375"
"5/31/2017","1496188800","28748.4375"
"6/1/2017","1496275200","28069.375"
"6/2/2017","1496361600","26820.625"
"6/3/2017","1496448000","27530.15625"
"6/4/2017","1496534400","27228.75"
"6/5/2017","1496620800","27792.34375"
"6/6/2017","1496707200","27481.25"
"6/7/2017","1496793600","27770.78125"
"6/8/2017","1496880000","27631.25"
"6/9/2017","1496966400","27650"
"6/10/2017","1497052800","28158.75"
"6/11/2017","1497139200","27926.71875"
"6/12/2017","1497225600","28100.625"
"6/13/2017","1497312000","28276.09375"
"6/14/2017","1497398400","28268.75"
"6/15/2017","1497484800","28198.75"
"6/16/2017","1497571200","28370.9375"
"6/17/2017","1497657600","28299.0625"
"6/18/2017","1497744000","28587.5"
"6/19/2017","1497830400","28632.96875"
"6/20/2017","1497916800","26709.375"
"6/21/2017","1498003200","26150.78125"
"6/22/2017","1498089600","26533.28125"
"6/23/2017","1498176000","26102.5"
"6/24/2017","1498262400","26495"
"6/25/2017","1498348800","26383.125"
"6/26/2017","1498435200","26699.0625"
"6/27/2017","1498521600","26582.34375"
"6/28/2017","1498608000","26642.65625"
"6/29/2017","1498694400","27008.90625"
"6/30/2017","1498780800","26856.25"
"7/1/2017","1498867200","26683.125"
"7/2/2017","1498953600","26712.34375"
"7/3/2017","1499040000","27131.25"
"7/4/2017","1499126400","27365.78125"
"7/5/2017","1499212800","26760.3125"
"7/6/2017","1499299200","26926.5625"
